ItemID,SentimentText,Sentiment
18282,"@_ElizaClaire_  sounds like you're having a harsh day! job, photo and kids - superwoman is allowed to cry too!",0
18283,@_ElizaClaire_  will look forward to reading that then!,1
18284,"@_elj I like, tes please, thank yous. ",1
18285,@_ellie haha couldnt fit it all in one comment :') but (L) summer pops will be amazing not long to wait now either ,1
18286,@_elliee @angelashushan I'm having so much shit with the people I'm going with and I can't be bothered with it ,0
18287,"@_elliee i don't get how to get a picture it dosen't save anything i add, i've just figured out how to reply to you though ",1
18288,@_elliee that would make two of us ,0
18289,@_elphaba oh no  hope everything is alright with my biggest fan  ,0
18290,@_Ely_ Check your DM. ,1
18291,@_emeline yep  but I didn't understand the icons need a unity... -_-,1
18292,@_emkay Oooo thanks!  I'll go get some today ,1
18293,"@_emmajane_ ah only just seen it! Tell him to make sure its the the top thing, preferably before Leeds ",1
18294,@_emmajane_ yeah will look into it ,1
18295,@_emmajane_ Yep went but wind was very choppy so no air time unfortunately. ,0
18296,@_Emmetje_  -Damm this is a great example of Being careful what ask for- Sweety I'm busy till 10  Raincheck? -Ashame- lol,0
18297,@_EmmRy Lol I try..I try..im in a unusually good mood this morning...idk why..lol ,1
18298,@_ena_ You call that a crowd? ,1
18299,@_ena_ YOU.WILL.NOT.MELT.DOWN.  But you might have a series of close encounter meltdowns. :p,1
18300,@_Enigma__    they do exist...but sometimes you may not be destined to be together.,1
18301,@_Enigma__ Doing very well! Glad to hear that you are having a fabulous day so far ,1
18302,@_Enigma__ Good...i hope you got a chance to let loose and have some fun !! ,1
18303,@_Enigma__ I am looking forward to it  ,1
18304,@_Enigma__ I hope it turns out ok!  ,1
18305,@_Enigma__ LOL! Looks as if 'someone' is having a little fun. *wink and grin* Glad you're relaxing just a tad. ,1
18306,@_Enigma__ OMG daon't tell me you have watched twilight enuff to know that !! ,0
18307,@_Enigma__ reading email...blah...and tweeting with my friends ,1
18308,@_Enigma__ Trying to get @Nelja to talk to me? She's dodging me or sumat? ,0
18309,@_Enigma__ well I am glad to hear it! ,1
18310,"@_erica i know i am bad i did get a new pair of crit gloves off flame leviathan tho , i dont have that much haste gear ",0
18311,@_erica Us foreigners don't get the difference ,0
18312,"@_erica Yea, its tough to keep it going. Sometimes I'm not sure its worth it. ",0
18313,@ the bandits game no fights yet!  AproachinNormal,0
18314,@ the beach getting a great masage ,1
18315,"@ the beach in Norwalk, enjoying this gorgeous day! ..loving this sun ",1
18316,@ the breakfast spot with dad and jon!! Good times ,1
18317,@ the Cambridge Side mall getting Zora's ears pierced! Yikes! I'm nervous for her ,0
18318,"@ the Continental Club for Beetle Band &amp; decompression.  Tummy is upset, so no dancing for me. ",0
18319,@ the County (smh) Looks like rain ,0
18320,@ the cuzns softball gamee ,1
18321,@ the davidson library studying for finals  with @jessallison88,0
18322,"@ the Deli for Hosty, w/o you ",0
18323,@ the dentist again ,0
18324,@ the Farewell dinner for Ms Lisa Ms Lisa! She's headed back 2 Germany on Wednesday! Our lil Paparazzi! ,0
18325,@ the G Spot wit the homies @Dj_Diablo @djaloha @lialive @TonyG chillin.... ,1
18326,@ the hospital my cousin was in a bad accident ,0
18327,@ the hospital visiting grandma  I've had better days,0
18328,@ the Hospital with my daugther. ,0
18329,"@ the house with tha kids, baby boy dislocated his elbow... ",0
18330,@ the house.. double ear infection.. Not the move !! ,0
18331,"@ the llama exhibit my son recites from his fave book series, &quot;llama llama red pajama&quot; + &quot;mad @ momma&quot; + &quot; misses momma&quot;. my lil nerd ",1
18332,"@ the lunch stop. Only 2 customers so far today. Sun is breaking thru the fog, turning into a GORGEOUS day  #alc8",1
18333,@ the mall ..decided to go w a gift card for fathers day .. cnt go wrong w that one! Bout to see my mommy leave for the airport  then bbq,0
18334,@ the mall spending $ ,1
18335,@ the moooooo-vies ,1
18336,@ the movies. Sola I took the L for that one ,0
18337,@ the movies...gonna watch The Hangover  woo woo,1
18338,@ the nail place ,1
18339,@ the office enfermita ,0
18340,@ the office on a Sunday ,0
18341,@ the park eating panera bread  ..I love alone time.,1
18342,@ the park thinking jackets should not be required in June in LA ,0
18343,@ the police station waiting for my purse!!  ,1
18344,"@ the recording studio!  Finally! I don't feel too great vocally though, but LET'S DO THIS!",1
18345,@ the same shithole @Awesome4life is @ guess my night is in the crapper ,0
18346,@ the sis house relaxing ,1
18347,@ the theatre to see night at the museum 2!  heehee,1
18348,@ the Viceroy about to grab some hor deserves and then bday dinner for Miss Ana ,1
18349,@ the_bird12 haha its intimidating  and i am sad!,1
18350,@ theBrandiCyrus  i love OC .. and i love &quot;Ryan&quot; ! haha that's cool ,1
18351,@ Thedzer Oh those darn goodyear blimps making tons of noise lol... Im sad you were in Tampa when I wasnt there. ,0
18352,@ TheRealJayMills - I wish there were more Indie Stores out there to support.  Joints is jive scarce these days.  ,0
18353,"@ this moment, I OFFICIALLY have EVERYTHING I could EVER want!!! studyn for my last quiz [maymester ends tmrw] ",1
18354,@ TIFF AND LIZ: IT DIED B/C YOU WERE MAKING FUN OF ME ,0
18355,@ tiff_sing i hope that had nothing to do with me ,0
18356,@ timmy_sabre  did you see the pic of her in the swimsuit?  She looks like a skeleton~  ,0
18357,@_ericatsk awwwwwwhhh!! i don't want them too ,0
18358,@_Erin_Nicole_ 'Jersey' was the correct spelling. I always think it's wrong too ,1
18359,@_Esme_Cullen_ - awww they got married! tell them congrats 4 me! ,1
18360,@_Esme_Cullen_ @CCullenMD I heart you two! I hope that if things work out with Mr SG we could be half as wonderful as you two! ,1
18361,@_Esme_Cullen_ See I knew you would love it! Isn't it beautiful and perfect! It took us all night to get it done. But yay! You love it! ,1
18362,@_esquiva @_esquiva 've just managed to get through for Diversity just keep hitting that redial ,1
18363,"@_esquiva cool choice, just played that ",1
18364,@_esquiva HA!! now I would have turned over for that little gem ,1
18365,@_evanscott i would still eat them even if they didn't ,1
18366,"@_everaldo holy crap, I've never seen such an awful design and layout for a search-engine (#Bing). ",0
18367,"@_everaldo on my MacBook I run Linux with Parallels and on my iMac I use VMware Fusion and both are great, especially in &quot;Unity&quot;-mode. ",1
18368,@_everaldo Really? Oh dear ,0
18369,@_everaldo what desks did you order? iDesk? Milk? ,1
18370,@_Fabby Ooh! I've been meaning to ask you how was your trip. Egypt! I am so jealous! lol ,1
18371,"@_faeriequeen promo is all over London like a rash. Con is shooting with Nick again, too. Can't wait. My film club isn't showing it tho ",0
18372,@_faith is that an invite to crash on your couch? ,1
18373,@_fatdad breakfast - oatmeal(porridge) with 60grams of whey protein isolate mixed in ,1
18374,"@_fatdad Ditto to the oatmeal, but added strawberries, a few walnuts, org no-fat vanilla yogurt. How you be? ",1
18375,@_fatdad whey protein andcasien protein shake with skim milk and two teaspoons of milo ,1
18376,@_finn_ Except I dropped him on my break and now he's got a ding in his side.  At least it wasn't the screen.,0
18377,"@_FK_ Clearly, we proved the rule ",1
18378,@_FK_ she's my doll  and nobody can deny...,1
18379,@_flannelman It's funny to wake up to your excitement at 4:30am when my phone starts buzzing with your news  Enjoy!!,1
18380,"@_flexx_ this journalism place in town  i'm scared lmao, i won't make friends",1
18381,@_Flik_ Aw! I've missed you. ,0
18382,"@_Flik_ Awww you not feeling good today? I have to pop out for some milk, but I will make you some coffee when I get back. Or beer. ",1
18383,"@_Flik_ I just got a reply, from Mr. Fry!! ",1
18384,@_Flik_ Then it has to be a haunting ! Maybe they will make a true story movie about it in the future. ,1
18385,"@_Flik_ your welcome nice to meet u, got to go to work very soon so will catchya later. ",1
18386,@_fluu Aw! They tricked me  I'll ask my auntie if she can go to the base and get cheaper ones. Let me know what ur fiend says tho.,0
18387,"@_FoodNetwork My mom has the hots for Bobby Flay, but I'll take Tyler &quot;The Ultimate&quot; Florence any day! ",1
18388,@_Foxx_ *hug* I'm sorry  hope you feel better.,0
18389,"@_francesca thx _f - that's what I read online, but looks like Elements doesn't allow rasterization.   sad velma",0
18390,@_FrannyB_   wats up how you?? i miss you guys crazy huh?,1
18391,@_fresh2death Plzplzplz call me on the house phone soon my service here sucks. ,0
18392,@_Freya Good Night ,1
18393,@_FRO_ U left me  but im glad i got to see u hun!Crazy nite but lots of fun didnt make it home til 4,0
18394,@_gabby15 i want to so bad.  someone needs to book the tiks cause i dnt have a credit card  i need to see my queen. even if its shit seats,0
18395,@_Gavia_  You need to go find a cookie now that you're done.  ,1
18396,"@_GERM damn it, it's so true  i need help!",0
18397,@_Gila make some then silly ,1
18398,@_GiNA_ Can't wait for Charger football! Miss it!  &lt;3,0
18399,@_ginababy diane marie martinez.. She's my goddaughter ,1
18400,@_Glenn aww... that might be it.  maybe she thought @kinagrannis was going to take her home this time ,0
18401,"@_gluestickgirl_ No, it pretty much sucks. ",0
18402,@_glurch what if all those answers apply to me? ,0
18403,"@_Goblin Haha, that kinda thing... I have to put it to Linux though as well, very good OS('s) ",1
18404,@_Goblin Yeah blame them flame them... what else can we do  Dude #Microsoft is #Microsoft and I am all for it IT PRO 10x 2 M$ ...,1
18405,@_Goose_ yeah i know its like a have to see on twitter..i can imagine how it clogs up your phone. blahh.  ive tried unfollowing peeps&gt;,0
18406,@_Gore_ thats not good  remember you have to be at my house at 2 today.,0
18407,@_graace what did you want to tell me? call me no later than 3:15PM your time! preferably 3.  cus i'll be at lunch then. or text me! ,1
18408,@_graace what happened to your 86ships? I missed the ships ,0
18409,@_GREGATRON cool i like hot pockets and smoothies. ,1
18410,@_GREGATRON i agree! ,1
18411,@_gymtonic know how you feel... ,1
18412,@_h_a_z_e_l_  yea  hello sir!!! how are you na po?,1
18413,"@_H_anna_H_ Hey hannah!!! i miss you, i haven't news of you for a long time ",0
18414,@_Haleybobaley_  i miss you a lot a lot a lot. too much. ,0
18415,@_handz_ well you know those &quot;kind of guys&quot; are just idiots ,1
18416,"@_hannahmitchell  i slept all day, as fun as that sounds it's not good with a head ache",0
18417,"@_hannahmitchell aww dw, once you get started, it gets easier  have you decided what you're going to do for art?",1
18418,"@_harddisk_: yeah.. hessen ;) - but only two more tests left, then rome-vacation with latin class and finally holidays ",1
18419,@_harley  hahaha such a good few days!! just been boring my mum with pics/vids/storys so not the same hype with out u 3 ,0
18420,@_HarryKim OOC:  it's okay.  ,0
18421,@_HarryKim OOC:  LOL  That's fine.  Shara can cuddle with @Akelaa tonight.  ,1
18422,@_harrypotter_ heeey  i'm good hbu ?,1
18423,@_hayles  where IS he?! we have needs!! xx,0
18424,"@_hayles ahh ok girlie! i hope rusty comes on soon, altho its the middle of the night now in LA  xxxxxxx",0
18425,@_hayles are u serious???? you touched his arse? ohmygod u bitch!!! lol aaaaawwwwwww y did u tell me that!!! ,0
18426,"@_hayles cool! thanks hun, i will make a lil comment about them too hun ",1
18427,@_hayles haha russ in bed naked....doubt we'll be THAT lucky!! just a long one wud do me  xxx,1
18428,"@_hayles heya hun, i'm not to bad thanks, just abit tired  x",1
18429,@_hayles I bloody hope so! Its been ages  xxxx,0
18430,@_hayles i hate having a stupid common name ,0
18431,.@ConnecticutMan1 @cdashiell @schillingfan @nedrunning @phive0phor Thank you all for the #FF kindness. ,1
18432,.@crafty184 Think you will be tweeting during your keynote? Bet front row hecklers will be! Need spread the love. ,1
18433,".@dahowlett Not really, hence the question mark LOL - would have loved to see it though ",1
18434,.@danieltsou's video of the HP Mini 110 got onto engadget!! Check it out here! http://bit.ly/HblCE. Thanks for your love/support guys!! ,1
18435,.@Doclectic I'm doing pelvics &amp; prostates next week. Any newbie to newbie advice? ,1
18436,".@dotdotdotcomic *psst* dude, you're not supposed to admit to saying &quot;aboot&quot;. no-one else does ",1
18437,.@driahades Been trying to post an ad on Freecycle Perth for 2 weeks now. Moderated group and for some reason they're ignoring me ,0
18438,".@dymphnasis Only way I know of to make kids OCD is to abuse them, but that has a large number of undesirable side effects. ",0
18439,.@eddieizzard It's actually really cold here. For Brisbane anyway. You'd probably find it unbearably hot. ,1
18440,".@ferrous No, no, I want to see what I've seen on telly up close. *tries to raise a single eyebrow but fails, so raises both* ",1
18441,".@fjkinnit oh it's a problem with Adobe Air. the settings are set to not connect to internet, so it's fucked!! i've reinstalled heaps ",0
18442,.@fjkinnit shit man that is fucking hilarious!!!! awesome ,1
18443,".@fnelson tell them not to hate Twitter, but to become Twitter ",1
18444,".@fourchickens I just swan around in them with my maribou trimmed negligé, swilling martinis, you know, the usual night at home alone... ",1
18445,".@francescazurlo i was trying to all last night, but i had no luck. ",0
18446,".@freshypanda well, you can't stop the music man, and you can't fight the moonlight. may as well sit back and feel the flow ",1
18447,.@Godmothrbubbles oh me either!! you were the first girl that ever #twitterjumpedmeandtiedmedown ,1
18448,.@Greek4Honeybee that would be awesome!! #noundiessunday is perfect for looking for graffiti pics ,1
18449,.@greeneyes1966 I would but I've had essays / revision to do every week this season - terrible timing ,0
18450,.@GrndDchssOfOZ hahaha!! *there* you are!!! you're still up! you're unstoppable!!! ,1
18451,".@halseanderson Yay! Nikki's great, I got to hear her read/discuss &quot;Rosa&quot; in a multicultural children's lit class. ",1
18452,".@HappyWag Thank you  I feel better now, after all we both have 4 legs and pee in a bush. #woofwednesday for Llama's!",1
18453,".@Harkaway  LOL - Pitiful lack of milk means no smoothie  for me  but Just downed some carrot, apple &amp; ginger goodness",0
18454,.@HempNews I know; I was just playing. ,1
18455,".@imymulla Brilliant work-around, thx for sharing. Your message is spreading. ",1
18456,".@iskidd And really, if you're going to engage me in a battle of wits you should, I dunno, maybe be armed. Just a thought. ",1
18457,".@iVampiresDev heyguys, great game but im wondering why all my unlocked items from the downloads like imob35 and such all disappeared? ",0
18458,.@James_Phelps &amp; @OliverPhelps glad you had a good game. Way to go for dad on the Hole-in-one! ,1
18459,".@jamesmears did you find a fix for your OSX 10.5.7 upgrade fail? I've got the same problem - fans on full, grey apple logo ",0
18460,.@jamethiel_bane @entropical yes! Emily too! Basically I think we were all doomed for Canada at an early age y/y? ,1
18461,.@Janeygirrl Want to come with? And the reason to plan is that its cheaper/a better deal than Bare Escentuals. ,1
18462,.@jerlenaz Thanks for risking life and limb for my v-ball. I owe u a beer ,1
18463,".@JimmyChung hey dude, it's #NoUndiesSunday here in Australia already!! remember it for tomorrow!! ",1
18464,".@johnallsopp Yep. The artist, err technology, formerly known as meer meer. ",1
18465,".@johnlusher Thank you, sir! @stbain is the MAN!! ",1
18466,.@jollyeskimo Some of these responses are making me realize that non-geeks are starting to join twitter.  ,0
18467,".@jsbelfiore must have missed that... but I was never part of the Rocky crowd, though I went often and often dressed for it ",1
18468,.@KatieKurruption hey yo what's up? ,1
18469,".@kevox And like that, I get it! Poor old Fatso tho ",0
18470,".@knoxgirl75 lmao - My mind is reeling by the ridiculousness of that...   Oh well, thought it was a good piece and wanted to link.",1
18471,".@kprentiss @fjgaylor  If you're curious of the answer, it might be somewhere around $2500. ",1
18472,.@lownleeeynjul of course i am!!! didn't you know this already???  #noundiessunday,1
18473,".@ManMadeMoon oh crap! I suspect people want guarantee they will like it, rather than pay to see something the might not like ",0
18474,".@MayorOfLondon Would love to listen to your phlog, but it doesn't work on an iPhone ",0
18475,.@mgprot most blog writers have a useby date ,1
18476,.@MissJoJoSmith yeah but not in a good way. I hate the fact they make me feel ashamed of my colour and my country! Boo to them ,0
18477,.@MissxMarisa hahaha!!! i'll fart in your nose!!! ,1
18478,".@mmbc @matthewmelnyk I'll pass an email along to my contacts at Facebook re: FacebookGate, Canadian style. ",1
18479,.@MMofOz did you see the pics?? just in my photos... there's an album ,1
18480,".@MMofOz yep, i remember!! you popped my international sms cherry  so you're my new FB friend??",1
18481,".@MoocherGirl one is a film clip to a song i wrote the lyrics for, and the other is a proper sort of short film about 2 guys... ",1
18482,.@msfitznham not much in the way of flowers though ,0
18483,.@mtmm I used to think LMAO had something to do with a Chinese Chairman ,1
18484,.@MyInnerChild oh shit i'm sorry Jules!!! i'd love to have a coffee with you on this lovely #noundiessunday ,1
18485,.@MyInnerJules Good! Party was a success and I'm ignoring the last of the mess for a bit. ,1
18486,".@MyInnerJules yeah!!! she's in hospital  she's ok, but it's pretty fucken psycho that it actually happened",0
18487,.@MyInnerJules you have to work on Saturdays?? ,0
18488,.@NathanBallentin Great! Will see you at Chapin's graduation. My son will be the handsome one! ,1
18489,.@nik_kee_dee hahaha wtf was that???  #noundiessunday,1
18490,.@orbitaldiamonds I want all the soldiers to come home so we don't have to hear about anymore being killed. ,0
18491,".@orbitaldiamonds, do you have a thumbtack with my name for your map? You know where I am, right? ",1
18492,.@PreppyDude Happy National Cancer Survivors Day to you too Duane! As well to all our fellow survivors on twitter! ,1
18493,@ tiyique HAPPY B-DAY!!!!! sorry your sick ,0
18494,@ trevorhoen  Yo hun! Im doing good. Im glad you got your SHOW! My classes r over now!  But my next show is June 6. Big event many artist!,0
18495,"@ TRS. Waiting for my most missed and loved people @camshaq, @achahybrid and derrin ",1
18496,@ True_blue1234 Yeah I hope so! And watching the episodes two times means of course having two times the fun  Man I got to go... Bye !,1
18497,"@ twas my pleasure kav!  after all, what are roomies for! ;-)",1
18498,@ tysonritteraar: Poor Tyson  Get well soon..And btw... Only you can run and sing very well simultaneous. You're inimitable.,0
18499,@ uncle bo's enjoying an evening w/ good friends  I do miss my vegas peeps!! http://myloc.me/2ghU,1
18500,@ uni - 1h can be very long - what a pitty that i have to challenge 2 more of them ,0
18501,@ us now for Twitter shout outs! Recording will be very soon! ,1
18502,@ V_Live had a great time tonight... fabulous place! ,1
18503,"@ vdsudeep  is looking for more blog posts on  http://bit.ly/fUDff  Mahalo, Sudeep should be up Friday  Aloha~",1
18504,@ war with myself ,0
18505,"@ Weefacation  it wasn't a waist you got to relax,go to the bazaar, come to my house and had the joy of scaring me  look at the brightside",1
18506,@ WhiteRockChick I have no idea why I ended up on Hwy 5.. We're here till Sunday. Uncle Ernie's memorial tomorrow.  ,0
18507,@ work  i dont get off until 4pm,0
18508,@ Work  Still feels like poo,0
18509,"@ Work -*ponders* departmental plan for reception, how could we improve things? brain is only thinking of carousels and flumps haha  help?",1
18510,@ work ... Missin my baby  http://myloc.me/5zM3,0
18511,@ WoRk =( Glad I'm Off 2m ,1
18512,"@ work again. Depot starts again tonight, maybe head there after work. ",1
18513,@ work again.. ,0
18514,@ work at the moment ,0
18515,"@ work bored, tired, and horny ",1
18516,@ work but not complaining ,1
18517,@ work can't wait to get off 2 more hours wwooooohhooooo lol wats up my twiggaz  ,1
18518,"@ work dictating biopsies... Cant wait to go home, but not till 1:30am!!!  ",0
18519,@ work do not feel like bein in dis bitch today ,0
18520,@ work early as hell..so tired of bein here dis early ,0
18521,@ work eatin  *T.Marie*,1
18522,@ work for the whole day  can't wait till friday though!!!,0
18523,@ work getting big baiT im Too cute ,1
18524,@ work itz to earlie for this shit i wonder y i work nights ,0
18525,"@ work my back hurting, my neck hurting, I need a massage something fierce  and I'm hungry I need shrimp &amp; tomatoes...",0
18526,@ work not feeling too well ,0
18527,"@ work now, seems to be as excditing as everyday.. .*cheer* ",0
18528,@ work on a nice then to top it off my family havin a block party ,0
18529,@ work taking hour lunch ,0
18530,@ work til 4 then picking up mason!!! ,1
18531,@ work til 6 ,0
18532,@ work til 7! come visit ,1
18533,@ work till 330-ish .. mommy comes in today!! ,1
18534,@ work till 8 ,0
18535,@ work training new guy...tired as fucked.should of went easy on the rain vodka las nite ,0
18536,@ work ughhhhhhhhh busy tuesday!!!!!!!! ,0
18537,"@ work very SLEEPY, HUNGRY, BUSY! Call in sick would have been perfect…ok…maybe not ",0
18538,@_hayles i no its propesterous can't wait it shud cum up its an interview for his articles of faith ,1
18539,@_hayles i thinks i will has my mum had cervical cancer when she was having me and i really don't want the disease ,0
18540,"@_hayles im ok hun.. awww youl be knackerd now   bed early tonight,,,lol. xx",0
18541,@_hayles well keep on naggin lol an then hopefully u can cum ova an meet the brandians  wat did u end up gettin ur mate? xxx,1
18542,"@_hayles yeh!!!nowt wrong with my wee fingers  type type type.. lol oohh spray tan!never had 1 b4,just do normal lotion tan.xx",1
18543,@_Heatherrr_ thank you ,1
18544,"@_helloheart @heyitsJOJO Lahat ng trivia contest nila nasalihan ko pero never pa kong nanalo, first time to. Yay  Thanks!",1
18545,"@_hikky I just noticed, I have the same Samsung monitor as you.  Actually I think alot of people have this one. Isn't it nice?",1
18546,@_huny I concur w/ ur feelings about ppl ,0
18547,@_huny oh wow if I didn't have all this eyeliner on I wouldve cried myself. ,0
18548,@_huny so typical ,0
18549,@_huny wow did she really and not tell you ,0
18550,"@_IANNE Umma-ka-san is laughing at me bc I'm wearing shades, dunks and my backpack while cleaning  &lt;-- that teehehehe",1
18551,@_Ice_Queen_ lol the fuck. I want some money  all my parents wake me up for us to make me watch my brother and sister while they go out,0
18552,@_icecreamman aww how sad for room ,0
18553,@_iDANCE19 doing nething lol thinking about watching a movie but I dont think i own ne i wanna c  lol,0
18554,"@_Iffy_ of course ..of course, i new that ...ok i didn`t .... but thanks ",1
18555,@_Ihaveissues i dont care...ill buy another guitar tomorrow then...jus for u ,1
18556,@_iKya finally.. people can breathe normally ,1
18557,@_incredible_ http://twitpic.com/3w6uv - Woha du warst scvhon ?berall ,1
18558,@_incredible_ I wanted to be there too ..  But the ride to berlin cost 232? and then i need a place to stay and something to eat  so sad,0
18559,"@_interrobang if that fails, you may have stuffed up your machines timing, so it needs to see the doctor ",0
18560,"@_Irene_Adler not in the slightest, but it's always highly entertaining ",1
18561,"@_Irene_Adler well, my night has been made. ",1
18562,"@_isavedlatin OOh I LOVE that stuff! We have some in the fridge, but its my mum's so I can't eat it... ",0
18563,@_iStone_ I thankfully have FireWire thanks to the little word that says 'Pro' next to Macbook! Hehe... ,1
18564,@_itgirl I think Jane is back in Georgia now for knee surgery  sorry!,0
18565,@_itsrandie i'm working on it right now honey! ,1
18566,"@_iWade_ Pretty good. Re-dyed my hair and ti worked, so happy about that  How bout yours (day, that is, not hair)?",1
18567,@_iWade_ think there is just a big black dark  cloud over my place ,0
18568,"@_J_A_M_E_S awwww &lt;3 well back 2 sleep now, luv u. (Even tho I no u won't say it back) ",0
18569,"@_J_A_M_E_S awwww thx! Luv u! Now it's the day after my birthday, i have 2 clean my room today ",0
18570,@_J_A_M_E_S_ are white too and all over it are black... but in the end this lil lil hairs are altough away ,0
18571,@_J_A_M_E_S_ but its you ^^ kay ,1
18572,@_J_A_M_E_S_ DDD you only have to have a really good idea  i had an idea too^^ a neon label with tila tequila,1
18573,".@PsycheDiver come have some beers, we'll be crazy together ",1
18574,".@redragon Exactly. Perhaps that's why you and I sometimes feel sad, right? ",1
18575,.@riotgrrlie catch ya laterz!!! have fun in Austin!!! ,1
18576,".@rlux until you have seen my son's vast empire, you have no idea how bad the addiction gets ",1
18577,".@RodDavis Makes sense to me. Big gov't is inherently destructive to liberty. Without maximum liberty, justice fails, as well. Simple. ",1
18578,.@Rosiecosy Thanks for the #followfriday.  ,1
18579,".@SecBarbie Kindle DX is nice - auto rotate, PDF support is great (Burton reports, F5 docs, RPG/Wargames docs) No bookshelves.  #kindle",0
18580,.@ShaddyBabeBiTch oh!  do you still get to chat with him?,0
18581,.@shareski Can you do mine while you are out?  I wouldn't mind staying home and continuing to play video games.  ,1
18582,.@sheow you need to get your enthusiasm back!! try #NoUndiesSunday!! ,1
18583,".@sirajdatoo Thank you. Will give it a look. If I'm honest, I quite like the 140 char challenge ",1
18584,.@stoweboyd re microsyntax looks like Twitter is growing up. ,1
18585,".@SunnyStokes Uh, I wasn't really expecting a re-tweet of that, but THANKS!! ",1
18586,.@TDz that's why we must learn how to design in 1580px  and #CSS3 Layout Module.,1
18587,.@TheHappyRock Wow. I'm more impressed by the fact that a 16-year-old was capable of following the scientific method. ,1
18588,.@Twilighter_OfOz haha what are you thanking me for?? ,1
18589,".@Twilighter_OfOz that's awesome!! i don't know who they are, but i'm sure it was cool!! ",1
18590,".@twilightus yup. i dont think my pic with jax came out tho.  stupid camera died, had to use phoen",0
18591,.@vickisouza Beautiful job on #levywedding photos!!! Simply Gorgeous! ,1
18592,.@wagnermr14 negative ghostrider; was making my tummy full. Discovered a great new Belltown restaurant; forgot what it's called though ,0
18593,".@wrenniebird HAVE A SAFE TRIP, cant wait to glomptackle you again  &lt;33",1
18594,".@Zanna85 coolz, that's the way Z  what do you think about a photo comp for #noundiessunday?",1
18595,.brush your teeth twice a day - when u wake up and before you sleep- at least do once baba for the sake of others ,1
18596,".had a reeeeeal busy weekend but it was alotta fun. iMissed u tweeple, tho.  fixina head out in a few.",0
18597,.Having lunch here at cafe mary grace. huhu will go home after ,0
18598,.I don't feel too good 2day ,0
18599,.I love Summer Nights.  Taking Back Sunday Tomorrow &amp; MTV Movie Awards...Spread the Love &lt;33,1
18600,.I won't be going to the A-Day game if it's raining because of the pathetic no-umbrella-rule in Bryant-Denny. And it is raining now. ,0
18601,.im just a little too not over you..!! ,0
18602,.I'm so hungry I think I'm going to pass out ,0
18603,.miss the hubs love sex. ,1
18604,.my washer is broken  anyone know how to fix one?,0
18605,.so far a great summer. get to relax today  excited for tomorrow ,1
18606,.study hard and i will study in german . . .pray 4 me . . . ,1
18607,.true.love.waits. [oh well...!]  ,1
18608,.turn right is...aww. ,0
18609,.what the hell is happening... ,0
18610,".yawn. hehe, it's time too sleep, tnx to all my  followers, nyt ",1
18611,/ @googlers nice bikes! Suggestion for future ones -- have a laptop-friendly holder; they tend to jump out of those baskets ,1
18612,-/ Found my Fable II wife. She then divorced me and stole my evil undead daughter. ,0
18613,/ going downtown to get tiff's stupid ipod fixed. im so tired omg ,0
18614,/ saw a seal eat a penguin at natgeo ,0
18615,/ Still recovering / from fruitless library search... / answer lies within! / - #haiku and oh darn I didn't tag the last one with #thesis ,0
18616,// :T I just asked my friend what piglet was (winnie the pooh.) ....seriously guys what is it ,0
18617,"// dude, i didn't get a graduation dress.  but i did get new skinny jeans and a kick ass belts. ",0
18618,// Missing my good friend's wedding. ,0
18619,// sounders game tomorrow! and mother's day ,1
18620,/// Cant wait to get home and have a soak in a boiling hot bath. Cold shivers and back pains starting now. Let the complaining begin! ,0
18621,//Off To Work!! I Couldnt Sleep Last Night  Grrr Text Mee,0
18622,//surveys.polldaddy.com/s/F3C8BB4DAC58D58A/ - Poll for getting Edu-views of 1:1 laptops in schools - thanks to those that have replied ,1
18623,/b/ is being slow ,0
18624,/b/ is down and I want to find something to rage on. ,0
18625,/me hands @tabatha_akers a snuggie ,1
18626,"/me is at work during SL's bday festivities  What am I missing, peeps? #secondlife",0
18627,/me is heading back to Wolverhampton this weekend  train tickets are booked,1
18628,/me is listening to Sufjan Stevens with a trackname that doesn't fit into a single tweet ,1
18629,/me loves @DanMerriweather !!!!!!!!! ,1
18630,/me really sad that /me can't go to Java One ,0
18631,"/Oh great start, train driver says the train is going to Aberdeen, the train manager thinks it is going to Glasgow, this will be fun ",1
18632,/thinks &quot;guess she went to sleep&quot; ,0
18633,/vent: hurts to swallow ,0
18634,/volleyball kicked my ass this morning. ,0
18635,/waits for text back... ,0
18636,:  I need some naked boobies and hot porn stars ,1
18637,:  I-40 in New Mexico has WAY too much construction.   ,0
18638,":  im gonna to try to put a positive spin on things...working 26 of the next 48 hours....fuck, shit, damn,  ..... damn,  I tried....",0
18639,:  In other news the blackberry is on the fritz...    Free upgrade?  You best believe I will try...,0
18640,:  Missing a free booze cruise offered by the day job so that I can work for $0 for the other job.  That sucks noodles.  ,0
18641,:  more education job cuts...awesome  http://bit.ly/lAXfX,0
18642,": &quot;campers, campers. Go to the multipurpose hall&quot;, quoting uncle leslie. ",1
18643,": ,misses you. ",0
18644,: agh - rode home to discover our only house key NOT in the house snapped off mysteriously and now we have to wait for locksmith  ffffffuu,0
18645,": all the while i thought everything?s gonna be fine. Well, guess what? I?m wrong  ",0
18646,: And again no immigration desk. This time from Zurich to Amsterdam! And I so wanted to get another stamp on my passport ,0
18647,: At the hospital with Aidan -- let the testing begin.    ,0
